id;name;genre;type;episodes;rating;members;aired
33239;Saenggakboda Markeun;Drama, Slice of Life;Movie;1;750.0;410;22/01/2015
32397;Sagaken wo Meguru Animation;Slice of Life;Movie;2;624.0;535;12/03/2016
29471;Saikin Ponta;Kids, Slice of Life;TV;12;600.0;62;07/04/1994
4574;Saikyou Robot Daioja;Action, Mecha, Shounen;TV;50;664.0;219;31/01/1981
8561;Saint Elmo: Hikari no Raihousha;Sci-Fi;Special;1;625.0;152;31/12/1987
23593;Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!;Drama, Slice of Life;OVA;1;600.0;62;01/12/1994
33857;Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials;Comedy;Special;4;400.0;26;18/02/2011
25915;Sakura Capusule;Kids, Slice of Life;OVA;1;607.0;282;29/08/2014
3869;Sakura Momoko Gekijou: Coji-Coji;Comedy, Fantasy;TV;100;665.0;186;04/10/1997
15393;Sakura no Ondo;Drama;Movie;1;638.0;1498;29/10/2011
5810;Sakuran Boy DT;Comedy, Super Power;TV;11;593.0;254;15/01/2009
13365;Samchongsa: Time Machine 001;Adventure, Sci-Fi;Movie;1;430.0;94;12/01/1980
9993;Samuraider: Nazo no Tenkousei;Action, Drama, Samurai;OVA;1;582.0;212;22/02/1991
21483;Sanchoume no Yuuhi;Comedy, Slice of Life;TV;27;733.0;72;12/10/1990
22973;Sangokushi;Action, Historical;Special;1;786.0;68;04/01/1982
7696;Sangokushi Daiichibu Eiyuu-tachi no Yoake;Historical;Movie;1;720.0;124;25/01/1992
7697;Sangokushi Dainibu Choukou Moyu;Action, Historical;Movie;1;703.0;177;20/03/1993
7698;Sangokushi Daisanbu Harukanaru Taichi;Action, Historical;Movie;1;707.0;150;09/04/1994
8678;Sangokushi II: Amakakeru Otoko-tachi;Action, Historical;Special;1;743.0;197;22/08/1986
29547;Sanrio Christmas Fantasia;Fantasy, Kids, Magic;OVA;1;686.0;55;01/11/1992
29545;Santa Claus Tsukamaeta!;Fantasy, Kids;OVA;1;575.0;42;06/12/1989
22627;Santa-san to Tonakai Kuppi;Fantasy, Kids;OVA;1;564.0;71;01/11/1992
30378;Sanzoku Diary;Seinen, Slice of Life;OVA;1;538.0;187;23/06/2015
31052;Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle;Adventure, Comedy, Shounen;Movie;1;533.0;77;17/08/2002
33860;Saru Kani Gassen (Yokoku);Historical;ONA;1;284.0;38;31/07/2012
23867;Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san;Comedy, Kids;OVA;1;525.0;49;01/03/1997
28561;Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen;Drama, Kids;OVA;1;825.0;40;25/06/2009
27681;Sasurai-kun;Comedy, Slice of Life;TV;13;600.0;57;07/04/1992
32734;Satto Anshin, SAT x Peeping Life;Comedy, Slice of Life;ONA;3;407.0;66;30/09/2015
29733;Sayonara, Midori ga ike: Tobe! Tako Glider!!;Adventure, Kids;OVA;1;680.0;54;25/03/2005
4684;Scarecrowman;Fantasy, Kids;TV;26;713.0;160;03/07/2008
10850;Seibu Tetsudou Ekiin Tako-chan;Comedy, Parody, Police, Slice of Life;ONA;12;412.0;99;15/04/2011
16245;Seikimatsu Leader Gaiden Takeshi!;Comedy, School, Shounen;Special;1;614.0;94;26/07/1998
33163;Seishain Cyborg 003;Comedy;ONA;2;439.0;155;10/01/2012
32897;Seishun Anime Zenshuu Specials;Drama, Historical;Special;2;500.0;50;08/10/1987
17835;Seito Shokun! Kokoro ni Midori no Neckerchief wo;Comedy, School, Shoujo;Special;1;641.0;116;23/02/1986
7216;Sekai Douwa Anime Zenshuu;Adventure, Fantasy, Kids;OVA;10;566.0;161;06/10/1990
30028;Sekai Meisaku Douwa Series;Adventure, Fantasy, Historical, Kids, Magic, Supernatural;TV;4;671.0;103;07/04/1988
10241;Sekai Monoshiri Ryoko;Comedy;TV;1006;592.0;153;01/10/1971
27379;Sekai no Ouja: King Kong Taikai;Adventure, Sci-Fi;Special;1;600.0;57;31/12/1966
19167;Senbon Matsubara;Drama, Historical;Movie;1;631.0;89;11/07/1992
16788;Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman;Action, Adventure, Mecha;OVA;3;493.0;113;22/06/1990
10820;Sengoku Majin Goushougun (Movie);Mecha, Parody, Sci-Fi;Movie;1;648.0;198;24/04/1982
8955;Senjutsu Choukoukaku Orion;Action, Adventure, Comedy, Fantasy, Sci-Fi;Special;1;547.0;244;11/06/2010
32583;Sense Honma ni Honma;Kids, Music, School;Music;1;418.0;67;04/08/1982
25035;Sensou ga Owatta Natsu ni 1945 Karafuto;Drama, Historical;Movie;1;750.0;56;08/12/1990
25329;Sensuikan ni Koi wo Shita Kujira no Hanashi;Kids;Movie;1;525.0;86;23/11/1989
2096;Sequence;Romance, Sci-Fi, Shoujo;OVA;1;564.0;152;18/03/1992
28887;Setsuzoku Muyou;Comedy;TV;26;450.0;93;03/12/2014
15961;Shakotan?Boogie;Action, Cars, Comedy, School, Seinen;OVA;4;760.0;169;06/02/1991
30097;Shan T Lao Fu Zi;Action, Comedy, Seinen;Movie;1;652.0;77;04/08/1983
33906;Shangri-La (Music);Music;Music;1;354.0;55;05/10/2011
27811;Shaolin Wuzang;Action, Demons, Historical, Martial Arts, Samurai, Supernatural;TV;26;719.0;151;16/12/2006
26007;SheepWolf;Comedy, Kids;ONA;1;454.0;65;08/04/2009
33760;Shen Ming Zhi Zhou;Adventure, Fantasy;ONA;12;700.0;52;02/12/2015
32796;Shenmi Shijie Lixian Ji;Adventure, Comedy, Fantasy;Movie;1;900.0;37;10/08/2012
32797;Shenmi Shijie Lixian Ji 2;Adventure, Comedy, Fantasy;Movie;1;675.0;36;08/08/2014
33193;Shi Wan Ge Leng Xiaohua;Comedy, Parody;ONA;12;667.0;114;11/07/2012
33195;Shi Wan Ge Leng Xiaohua;Action, Adventure, Comedy, Fantasy, Parody;Movie;1;707.0;110;01/01/2015
33194;Shi Wan Ge Leng Xiaohua 2nd Season;Comedy, Parody;ONA;13;633.0;77;31/12/2013
33196;Shi Wan Ge Leng Xiaohua Di 3rd Season;Comedy, Parody;ONA;Unknown;708.0;144;31/12/2015
10506;Shiawase Haitatsu Taneko;Comedy;TV;Unknown;650.0;152;26/03/2011
9404;Shiawase no Katachi;Comedy;OVA;4;669.0;85;05/10/1990
30201;Shiawase no Tokei;Music;Music;1;435.0;73;01/02/2012
18683;Shibai Taroka;Action, Comedy, Romance, School, Shounen;OVA;2;600.0;161;25/11/1993
1739;Shibawanko no Wa no Kokoro;Kids;TV;80;627.0;369;05/04/2006
24441;Shiden Pilot;Action, Cars;Special;1;469.0;66;25/03/2004
33801;Shiguang Guiyu;Drama, Supernatural;ONA;10;700.0;188;15/12/2015
30447;Shika to Kanta;Adventure, Kids;OVA;1;700.0;47;01/04/1992
33538;Shima Kousaku no Asia Risshi-den;Drama, Seinen;TV;26;600.0;92;10/05/2013
33539;Shima Kousaku no Asia Risshi-den Specials;Drama, Seinen;Special;4;567.0;24;01/05/2013
33540;Shima Kousaku no Asia Shinseki-den;Cars, Drama, Seinen;TV;Unknown;700.0;165;01/01/2016
18939;Shimajirou Hesoka;Adventure, Comedy, Fantasy, Kids, Magic;TV;101;660.0;87;05/04/2010
18941;Shimajirou no Wow!;Adventure, Comedy, Fantasy, Kids, Magic;TV;Unknown;650.0;105;02/04/2012
32014;Shimajirou to Ehon no Kuni;Action, Comedy, Fantasy, Kids;Movie;1;800.0;58;11/03/2016
18943;Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana;Adventure, Comedy, Fantasy, Kids, Magic;Movie;1;617.0;87;15/03/2013
20963;Shimajirou to Kujira no Uta;Adventure, Comedy, Fantasy, Kids;Movie;1;475.0;90;14/03/2014
28293;Shimajirou to Ookinaki;Adventure, Kids;Movie;1;475.0;78;13/03/2015
9885;Shin Bikkuriman;Comedy, Fantasy;TV;72;529.0;110;09/04/1989
21547;Shin Choubakumatsu Shounen Seiki Takamaru;Action, Comedy, Fantasy;OVA;6;500.0;69;21/11/1992
21487;Shin Dokonjou Gaeru;Comedy, Slice of Life;TV;30;718.0;75;07/09/1981
21489;Shin Dokonjou Gaeru: Dokonjou Yumemakura;Comedy, Slice of Life;Movie;1;590.0;66;20/03/1982
23393;Shin Don Chuck Monogatari;Adventure, Kids, Slice of Life;TV;73;648.0;103;07/04/1976
25065;Shin Dousei Jidai: Hawaiian Breeze;Drama, Romance;OVA;1;650.0;79;03/07/1992
17221;Shin Kabukichou Story Hana no Asukagumi!;Adventure, Drama, Shoujo;OVA;1;600.0;122;10/06/1987
10304;Shin Karate Jigoku-hen;Action, Martial Arts;OVA;2;587.0;137;01/11/1990
15875;Shin Kyojin no Hoshi;Sports;TV;52;677.0;165;01/10/1977
16486;Shin Kyojin no Hoshi II;Sports;TV;23;691.0;145;14/04/1979
7980;Shin Obake no Q-tarou;Comedy, School, Slice of Life, Supernatural;TV;70;578.0;124;01/09/1971
9749;Shin Otokogi;Seinen;OVA;2;708.0;85;16/05/1998
17315;Shin Pro Golfer Saru;Kids, Sports;TV;10;700.0;69;11/04/1988
22401;Shin Saru Kani Gassen (1939);Kids;Movie;1;513.0;68;04/08/1939
22657;Shin Seikimatsu: Yatsuto no Souguu;Comedy, Sci-Fi;ONA;5;490.0;73;13/05/2013
16510;Shin Shounan Bakusouzoku Arakure Knight;Adventure;OVA;2;606.0;122;12/09/1997
22997;Shin Skyers 5;Action, Sci-Fi;TV;26;625.0;68;14/10/1971
15823;Shin Takarajima;Adventure, Kids;Special;1;565.0;106;03/01/1965
14069;Shinjuku Shin-chan: Yoiko no Koutsuu Anzen;Kids;ONA;1;461.0;104;25/08/2009
15579;Shinkai Densetsu Meremanoid;Adventure, Fantasy;TV;24;600.0;163;09/10/1997
22313;Shinken Densetsu: Tight Road;Action, Martial Arts;TV;13;567.0;103;07/10/1994
26159;Shinken Seminar Koukou Kouza;School, Shounen;ONA;1;606.0;149;04/04/2012
7052;Shinshuu Sudama-hen;Action, Historical, Martial Arts, Samurai, Seinen;OVA;4;641.0;252;12/10/1988
10633;Shiodome Cable TV;Comedy;TV;22;535.0;114;13/04/2011
13449;Shippuu! Iron Leaguer: Silver no Hata no Moto ni;Mecha, Sports;OVA;5;694.0;137;21/11/1994
9546;Shirahata no Shoujo Ryuuko;Drama;Movie;1;719.0;120;21/07/1988
2712;Shiratori Reiko de Gozaimasu!;Comedy, Romance;OVA;1;544.0;158;25/04/1990
30208;Shiritori Mambo;Kids, Music;Music;1;533.0;45;02/12/2012
29401;Shiritori Oukoku;Kids;TV;3;471.0;48;18/02/2008
33415;Shiritsu Liyon Gakuen;Comedy, School;ONA;Unknown;575.0;57;07/06/2016
6091;"Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose";Action, Mystery;OVA;1;596.0;152;07/01/1992
29389;Shiro Hon;Adventure, Kids;TV;6;650.0;44;02/04/2007
5933;Shiroi Kiba White Fang Monogatari;Adventure, Drama, Historical;Special;1;663.0;185;05/05/1982
22683;Shiroishi no Yousei Pichi;Fantasy, Historical, Kids;ONA;3;453.0;104;27/07/2011
19981;Shisukon Ouji;Adventure;TV;14;700.0;65;20/12/1963
10756;Shitakiri Suzume;Drama;Movie;1;593.0;90;18/10/1917
9349;Shizukanaru Don: Yakuza Side Story;Action, Comedy, Drama, Seinen;OVA;1;567.0;130;12/04/1991
31942;Shooting Hero;Kids, Music, Sports;Music;1;492.0;46;04/04/1986
30960;Shou-chan Sora wo Tobu;Horror, Sci-Fi;Movie;1;550.0;55;14/11/1992
9879;Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!;Kids;OVA;1;491.0;92;21/05/1991
10369;Shougeki Shinsengumi;Comedy, Historical;OVA;1;626.0;84;21/05/1989
7092;Shoujo Fight: Norainu-tachi no Odekake;Comedy, School, Seinen, Sports;OVA;1;514.0;358;23/10/2009
33199;Shounen Ashibe;Comedy;OVA;6;600.0;52;21/01/1991
8829;Shounen Ashibe (TV);Comedy, Slice of Life;TV;37;600.0;188;11/04/1991
8832;Shounen Ashibe 2;Comedy, Slice of Life;TV;25;563.0;125;03/10/1992
13307;Shounen Ninja Kaze no Fujimaru;Action, Adventure, Samurai, Shounen;TV;65;529.0;189;07/06/1964
19983;Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou;Action, Adventure, Samurai, Shounen;Movie;1;580.0;90;21/07/1964
7639;Shounen Santa no Daibouken!;Adventure, Fantasy, Shounen;TV;24;612.0;114;06/04/1996
20223;Shounen Tokugawa Ieyasu;Drama, Historical, Shounen;TV;20;700.0;94;09/04/1975
19887;Shouri Toushu;Sports;Movie;1;717.0;80;24/10/1987
27963;Shouta no Sushi: Kokoro ni Hibiku Shari no Aji;Shounen;Special;1;733.0;64;11/10/1999
17211;Shouwa Ahozoushi Akanuke Ichiban!;Comedy, Shoujo;TV;22;728.0;246;07/10/1985
33855;Show By Rock!! x Joysound;Comedy, Music;ONA;Unknown;632.0;704;27/06/2014
33757;Shuang Yue Zhi Chengi;Military, Sci-Fi;ONA;12;575.0;81;30/03/2016
24085;Shura ga Yuku;Drama, Seinen;OVA;1;540.0;75;09/12/1994
10541;Shuukan Shimakou;Comedy;TV;11;532.0;251;13/04/2011
11611;Shuukan Shimakou Special;Comedy;ONA;1;509.0;97;04/01/2011
11609;Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!;Comedy;TV;11;552.0;130;29/06/2011
13551;Shuukan Storyland;Comedy, Drama, Seinen, Slice of Life;TV;56;627.0;143;14/10/1999
1863;Silk Road Shounen Yuuto;Adventure, Fantasy, Historical;TV;26;592.0;235;16/09/2006
32369;Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki;Adventure, Fantasy, Historical;Special;1;575.0;47;13/01/2007
32888;Sinbad;Adventure;Movie;1;509.0;452;14/05/2016
31829;Sinbad: Mahou no Lamp to Ugoku Shima;Adventure;Movie;1;617.0;622;16/01/2016
29756;Sinbad: Soratobu Hime to Himitsu no Shima;Adventure;Movie;1;641.0;881;04/07/2015
32609;Sinbad: Soratobu Hime to Himitsu no Shima Pilot;Adventure;Special;1;529.0;159;16/12/2015
2101;Singles;Romance, Shoujo;OVA;1;532.0;161;28/05/1993
32757;Skirt;Music;Music;1;493.0;74;02/08/2013
11405;Skyers 5;Action, Sci-Fi;TV;12;611.0;116;04/10/1967
28019;Slippy Dandy;Action, Kids, Mystery;TV;4;575.0;50;06/08/1987
19999;Sobakasu Pucchi;Adventure, Comedy, Kids;TV;162;718.0;72;31/03/1969
10774;Soccer Fever;Historical, Sports;TV;51;647.0;166;04/04/1994
8143;Sockies: Frontier Quest;Comedy;TV;39;500.0;123;15/04/2011
31450;Sol;Dementia, Music;Music;1;377.0;88;12/01/2012
23979;Something Great Chizu ni Nai Machi;Slice of Life;Movie;1;820.0;70;04/02/2006
24669;Son Gokuu Silk Road wo Tobu!!;Adventure, Fantasy;Special;1;533.0;68;17/06/1982
30082;Sonna Boku ga Suki;Kids, Music;Music;1;406.0;68;02/12/1991
22393;Sora e;Fantasy, Kids, Music;Music;1;556.0;116;04/02/2005
31948;Sora no Arawashi;Action, Drama;Movie;1;617.0;51;20/04/1938
21517;Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!;Kids;OVA;1;473.0;64;21/05/1990
21941;Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells;Comedy, Fantasy, Kids;Special;1;582.0;74;23/12/2005
16988;Sore Ike! Anpanman: Anpanman to Christmas no Hoshi;Comedy, Fantasy, Kids;Special;1;564.0;85;24/12/2004
21933;Sore Ike! Anpanman: Anpanman to Happy Otanjoubi;Comedy, Fantasy, Kids;Movie;1;506.0;76;29/07/1995
21935;Sore Ike! Anpanman: Anpanman to Okashi na Nakama;Comedy, Fantasy, Kids;Movie;1;494.0;75;25/07/1998
21973;Sore Ike! Anpanman: Anpanman to Oyakusoku;Comedy, Fantasy, Kids;OVA;2;507.0;72;01/02/1998
27501;Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi;Adventure, Fantasy, Kids;Movie;1;650.0;73;24/07/1999
21937;Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi;Comedy, Fantasy, Kids;Movie;1;512.0;80;14/03/1992
10061;Sore Ike! Anpanman: Baikinman no Gyakushuu;Comedy, Fantasy, Kids;Movie;1;589.0;124;07/07/1990
21943;Sore Ike! Anpanman: Baikinman to 3 Bai Punch;Comedy, Fantasy, Kids;Movie;1;535.0;76;13/07/1996
21945;Sore Ike! Anpanman: Baikinman vs. Baikinman!?;Comedy, Fantasy, Kids;Movie;1;525.0;73;04/07/2009
9007;Sore Ike! Anpanman: Black Nose to Mahou no Uta;Comedy, Fantasy, Kids;Movie;1;574.0;132;10/07/2010
27371;Sore Ike! Anpanman: Bokura wa Hero;Comedy, Fantasy, Kids;Movie;1;530.0;71;26/07/1997
17213;Sore Ike! Anpanman: Dadandan to Futago no Hoshi;Comedy, Kids;Movie;1;519.0;87;04/07/2009
22037;Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar;Comedy, Fantasy, Kids, Sci-Fi;Movie;1;564.0;68;20/07/1991
17004;"Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas";Comedy, Fantasy, Kids, Super Power;Special;1;569.0;81;19/12/2008
21947;Sore Ike! Anpanman: Gomira no Hoshi;Comedy, Fantasy, Kids;Movie;1;547.0;74;14/07/2001
17215;Sore Ike! Anpanman: Happy no Daibouken;Comedy, Kids;Movie;1;535.0;82;16/07/2005
27569;Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix;Comedy, Fantasy, Kids;Movie;1;555.0;66;10/07/2010
21951;Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman;Comedy, Fantasy, Kids;Movie;1;538.0;71;12/07/2008
21953;Sore Ike! Anpanman: Horrorman to Hora Horako;Comedy, Fantasy, Kids;Movie;1;571.0;72;14/07/2007
18591;Sore Ike! Anpanman: Inochi no Hoshi no Dolly;Fantasy, Kids, Magic;Movie;1;555.0;85;15/07/2006
27491;Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime;Comedy, Fantasy, Kids;Movie;1;547.0;106;12/07/2003
27495;Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman;Adventure, Fantasy, Kids;Movie;1;618.0;83;14/07/2001
27571;Sore Ike! Anpanman: Keito no Shiro no Christmas;Comedy, Fantasy, Kids;Special;1;544.0;67;25/12/1995
27497;Sore Ike! Anpanman: Kieta Jam Ojisan;Adventure, Fantasy, Kids;Special;1;580.0;69;21/02/2000
16163;Sore Ike! Anpanman: Kirakira Boshi no Namida;Adventure, Comedy, Kids, Super Power;Movie;1;607.0;121;03/11/1989
21957;Sore Ike! Anpanman: Kokin-chan to Aoi Namida;Comedy, Fantasy, Kids;Movie;1;533.0;70;15/07/2006
21955;Sore Ike! Anpanman: Kokin-chan to Namida no Christmas;Comedy, Fantasy, Kids;Special;1;533.0;66;21/12/2007
21959;Sore Ike! Anpanman: Kuruyuki-hime to Mote Mote Baikinman;Comedy, Fantasy, Kids;Movie;1;568.0;80;16/07/2005
10056;Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken;Comedy, Fantasy, Kids;Movie;1;561.0;113;17/07/1993
22035;Sore Ike! Anpanman: Lyrical?Magical Mahou no Gakkou;Comedy, Fantasy, Kids;Movie;1;494.0;89;20/07/1994
29901;Sore Ike! Anpanman: Mija to Mahou no Lamp;Comedy, Fantasy, Kids;Movie;1;675.0;85;04/07/2015
21291;Sore Ike! Anpanman: Minami no Umi wo Sukue!;Comedy, Fantasy, Kids;Special;1;550.0;88;26/08/1990
21961;Sore Ike! Anpanman: Minna Atsumare! Anpanman World;Comedy, Fantasy, Kids;Movie;1;535.0;88;16/07/1994
18355;Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake;Comedy, Fantasy, Kids;Movie;1;600.0;93;06/07/2013
9446;Sore Ike! Anpanman: Niji no Pyramid;Comedy, Kids;Movie;1;558.0;126;26/07/1997
9451;Sore Ike! Anpanman: Ningyohime no Namida;Comedy, Kids;Movie;1;588.0;120;29/07/2000
32676;Sore Ike! Anpanman: Omocha no Hoshi no Nanda to Runda;Comedy, Fantasy, Kids;Movie;1;725.0;72;02/07/2016
19433;Sore Ike! Anpanman: Omusubiman;Kids;Movie;1;533.0;83;07/07/1990
27373;Sore Ike! Anpanman: Otanjoubi Series;Comedy, Fantasy, Kids;OVA;12;564.0;66;26/04/1995
21975;Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne;Comedy, Fantasy, Kids;OVA;2;574.0;76;20/03/2000
27683;Sore Ike! Anpanman: Rhythm de Teasobi - Anpanman to Fushigi na Parasol;Comedy, Fantasy, Kids;Movie;1;483.0;74;07/07/2012
23617;Sore Ike! Anpanman: Ringo Boy to Minna no Negai;Comedy, Fantasy, Kids;Movie;1;644.0;73;05/07/2014
17219;Sore Ike! Anpanman: Roll to Laura Ukigumojou no Himitsu;Comedy, Fantasy, Kids;Movie;1;624.0;97;13/07/2002
21293;Sore Ike! Anpanman: Shabondama no Purun;Comedy, Fantasy, Kids;Movie;1;541.0;73;14/07/2007
17006;"Sore Ike! Anpanman: Sing! Dance! Everybody&#039;s Christmas";Comedy, Fantasy, Kids, Super Power;Special;1;506.0;81;22/12/2006
10060;Sore Ike! Anpanman: Sora Tobu Ehon to Glass no Kutsu;Comedy, Fantasy, Kids;Movie;1;593.0;115;13/07/1996
10684;Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi;Comedy, Fantasy, Kids;Movie;1;514.0;107;02/07/2011
20113;Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon;Adventure, Kids;Movie;1;474.0;81;13/07/2002
21295;Sore Ike! Anpanman: Tenohira wo Taiyou ni;Comedy, Fantasy, Kids;Movie;1;494.0;77;25/07/1998
18357;Sore Ike! Anpanman: Tobase! Kibou no Handkerchief;Comedy, Fantasy, Kids;Movie;1;543.0;87;06/07/2013
10057;Sore Ike! Anpanman: Tobe! Tobe! Chibigon;Comedy, Fantasy, Kids;Movie;1;554.0;113;20/07/1991
21963;Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing;Comedy, Fantasy, Kids;Movie;1;500.0;73;17/07/2004
10059;Sore Ike! Anpanman: Tsumiki Shiro no Himitsu;Comedy, Fantasy, Kids;Movie;1;673.0;130;14/03/1992
10685;Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara;Comedy, Fantasy, Kids;Movie;1;539.0;107;02/07/2011
21297;Sore Ike! Anpanman: Yakisobapanman to Black Sabotenman;Comedy, Fantasy, Kids;Movie;1;520.0;73;29/07/2007
14381;Sore Ike! Anpanman: Yomigaere Bananajima;Adventure, Comedy, Fantasy, Kids, Super Power;Movie;1;559.0;104;07/07/2012
21967;Sore Ike! Anpanman: Yousei Rinrin no Himitsu;Comedy, Fantasy, Kids;Movie;1;588.0;74;12/07/2008
21969;Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii;Comedy, Fantasy, Kids;Movie;1;605.0;87;17/07/2004
21971;Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki;Comedy, Fantasy, Kids;Movie;1;538.0;75;24/07/1999
27493;Sore Ike! Anpanman: Yuuki to Honoo to Christmas;Comedy, Fantasy, Kids;Special;1;538.0;63;05/11/2003
10058;Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!;Comedy, Fantasy, Kids;Movie;1;643.0;117;29/07/1993
33188;Sore Ike! Sabuibo Mask;Comedy, Slice of Life;TV;8;300.0;101;06/05/2016
11497;Sore Ike! Zukkoke Sannin-gumi;Comedy, Kids, School;TV;26;700.0;86;04/04/2004
30024;SOS Kochira Chikyuu;Drama, Kids;Movie;1;625.0;41;27/06/1987
3822;Sougen no Shoujo Laura;Adventure, Shoujo;TV;26;649.0;214;07/10/1975
9965;Soukou Kyojin Z-Knight;Mecha;OVA;1;513.0;110;30/12/1991
17619;Souya Monogatari;Adventure, Drama, Historical;TV;21;671.0;98;07/02/1984
32074;Sowa Sowa Calendar;Kids, Music;Music;1;578.0;40;02/06/1992
3451;Space Oz no Bouken;Adventure, Sci-Fi;TV;26;625.0;151;05/10/1992
18447;Spheres;Action, Fantasy, Super Power;TV;26;733.0;171;27/02/2003
24819;Spo-chan Taiketsu: Youkai Daikessen;Kids;Movie;1;592.0;109;30/08/2014
30120;Spoon-hime no Swing Kitchen;Adventure, Kids;TV;Unknown;960.0;47;07/04/1997
32868;Spring Stranger;Music;Music;1;414.0;71;21/04/2009
27575;Spy Gekimetsu;Historical, Military;Movie;1;663.0;68;16/07/1942
15111;Spy Penguin;Kids;OVA;5;600.0;81;04/09/2012
18703;Star Dust;Sci-Fi, Space;OVA;1;526.0;96;25/09/1992
9500;Starlight Scramble Renai Kouhosei;Action, Romance, Sci-Fi;OVA;2;594.0;141;28/11/1998
3497;Steady x Study;Romance;OVA;1;470.0;310;26/05/2004
31238;Stitch! Perfect Memory;Adventure, Comedy, Kids, Sci-Fi;Special;1;568.0;102;07/08/2015
32756;Storywriter;Music;Music;1;514.0;68;03/09/2013
29429;Straw Byururu;Adventure, Fantasy, Kids, Magic;Special;2;500.0;83;22/03/2010
29475;Straw-saurus Neo;Adventure, Fantasy, Kids, Sci-Fi;Special;1;640.0;40;23/03/2009
10989;Stray Sheep: Poe no Chicchana Daibouken;Comedy, Kids;TV;12;561.0;113;16/10/2001
23911;"Subarashii Sekai Ryokou: Alaska no Tabi &quot;Daigo Hyougaki&quot;";Adventure, Sci-Fi;Special;2;800.0;62;29/01/1967
32629;"Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;";Sci-Fi;Special;2;800.0;35;07/01/1968
9906;Sue Cat;Adventure, Music, Shoujo;TV;40;627.0;116;04/06/1980
3575;Sugai-kun to Kazoku Ishi The Movie;Comedy, Parody;Movie;1;689.0;92;16/02/2008
3885;Sugar Bunnies;Kids;TV;26;661.0;315;03/04/2007
6482;Sugar Bunnies Chocolate!;Kids;TV;26;695.0;203;01/04/2008
33999;Sugar Bunnies Chocolate! Specials;Kids;Special;2;467.0;44;04/02/2009
6481;Sugar Bunnies Fleur;Kids;TV;26;588.0;228;07/04/2009
34000;Sugar Bunnies Fleur Specials;Kids;Special;2;367.0;44;19/01/2010
33998;Sugar Bunnies: Taisetsu na Tomodachi e...;Kids;Special;1;500.0;46;20/11/2007
4440;Sugata Sanshirou;Action, Martial Arts, Sports;Special;1;665.0;158;08/06/1981
4553;Sukima no Kuni no Polta;Fantasy;TV;13;567.0;217;15/09/2005
24969;Sumiko (TV);Comedy, Kids, Slice of Life;TV;8;407.0;108;04/07/2014
25103;Sumiko no Egao;Kids, Music;Music;1;433.0;91;25/04/2012
29505;Suna Asobi;Adventure, Kids, Music;Special;1;437.0;69;10/01/1995
6583;Super Bikkuriman;Adventure, Comedy, Demons, Fantasy, Sci-Fi;TV;44;655.0;158;17/05/1992
14529;Super Majingga 3;Action, Mecha, Sci-Fi, Space;Movie;1;372.0;123;18/12/1982
30013;Super Short Comics;Comedy, Parody;ONA;8;515.0;260;02/11/2015
6981;Super Zugan;Comedy, Game, Shounen;TV;21;719.0;187;09/10/1992
32852;Survivor;Music, Supernatural;Music;1;328.0;70;18/08/2008
34490;Sushi Azarashi;Comedy;TV;30;300.0;12;20/01/2001
2701;Susie-chan to Marvy;Comedy, Kids;TV;104;669.0;104;05/04/1999
