id;name;genre;type;episodes;rating;members
9807;Harley Spiny;Kids;TV;140;606;93
31583;Haruko no Bouken;Dementia;Movie;1;390;129
34412;Hashiri Hajimeta bakari no Kimi ni;Music;Music;1;676;239
29499;Hasu no Yousei: Bonyo Bonyo;Fantasy, Kids;Special;1;700;41
3251;Hatara Kids Mai Ham Gumi;Action, Kids;TV;50;554;190
10539;Hato no Oyome-san;Comedy;TV;22;362;168
26141;Hato yo: Hiroshima no Sora wo;Historical, Kids;OVA;1;850;71
33059;"Hawaiian Rock&#039;n Roll";Kids, Music;Music;1;520;40
10603;Hayabusa: Back to the Earth;Historical;Movie;1;580;125
10602;Hayabusa: Back to the Earth - Kikan;Historical;Movie;1;430;119
10623;Hayan Ma-eum Baeggu;Adventure;TV;13;706;359
5930;Hayou no Ken: Shikkoku no Mashou;Fantasy, Shoujo, Supernatural;OVA;2;579;182
23015;Hazedon;Adventure, Comedy, Kids;TV;26;580;61
27693;Heart Cocktail;Romance, Seinen;TV;77;636;150
21121;Heart Cocktail Again;Romance, Seinen;OVA;1;638;79
10964;Heavy;Action, Drama, Sports;Movie;1;620;140
33562;Heibai Wushang;Action, Comedy, Supernatural;TV;12;760;216
28749;Heijoukyou: Yasukerashi Miyako;Historical;Movie;1;700;99
2750;Heisei Inu Monogatari Bow Movie;Adventure, Comedy;Movie;1;657;140
24257;Heisei no Cinderella: Kiko-sama Monogatari;Historical, Romance;Special;1;506;86
18389;Heisei Policemen!!;Comedy, Police;ONA;6;578;147
19961;Heisei Tensai Bakabon;Comedy, Slice of Life;TV;46;677;156
24465;Heli-Tako Puu-chan;Comedy, Kids;TV;42;686;61
18587;Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai;Kids;OVA;1;604;155
30264;Hello Kitty no Cinderella (OVA);Fantasy, Kids;OVA;1;583;99
22455;Hello Kitty no Circus ga Yatte Kita;Fantasy, Kids;OVA;1;651;113
22457;Hello Kitty no Fushigi na Mizuumi;Fantasy, Kids;OVA;1;635;90
29535;Hello Kitty no Hajimete no Christmas Cake;Kids;OVA;1;617;65
18085;Hello Kitty no Hakuchou no Ouji;Fantasy, Kids;OVA;1;626;143
22489;Hello Kitty no Hansel to Gretel;Fantasy, Kids;OVA;1;576;117
18031;Hello Kitty no Happy! Kasou Taikai;Kids;OVA;1;643;110
22481;Hello Kitty no Kieta Santa-san no Boushi;Fantasy, Kids;OVA;1;655;103
18823;Hello Kitty no Kieta Santa-san no Okurimono;Kids;OVA;1;559;110
18083;Hello Kitty no Kurumi Wari Ningyou;Fantasy, Kids;OVA;1;606;126
17953;Hello Kitty no London ni Orita Uchuujin;Kids;OVA;1;630;104
22479;Hello Kitty no Mahou no Ringo;Fantasy, Kids;OVA;1;681;101
22487;Hello Kitty no Match Uri Shoujo;Fantasy, Kids;OVA;1;691;134
18589;Hello Kitty no Minna no Mori wo Mamore!;Kids;OVA;1;661;111
29539;Hello Kitty no Minna no Tanoshii Natsuyasumi;Fantasy, Kids;OVA;1;680;60
22447;Hello Kitty no Momotarou;Fantasy, Kids;OVA;1;593;106
22449;Hello Kitty no Nagagutsu wo Naita Neko;Fantasy, Kids;OVA;1;604;102
17955;Hello Kitty no Nemureru Mori no Bijo;Fantasy, Kids;OVA;1;664;159
29537;Hello Kitty no Okaze wo Hiita Santa-san;Fantasy, Kids;OVA;1;657;59
22491;Hello Kitty no Ou-sama no Mimi wa Roba no Mimi;Fantasy, Kids;OVA;1;600;103
32622;Hello Kitty no Oyayubi-hime;Adventure, Fantasy, Kids;Movie;1;514;41
17481;Hello Kitty no Oyayubi-hime (OVA);Fantasy, Kids;OVA;1;583;140
17957;Hello Kitty no Papa Nante Daikirai;Kids, Slice of Life;OVA;1;663;124
22483;Hello Kitty no Sanbiki no Kobuta;Fantasy, Kids;OVA;1;633;95
29541;Hello Kitty no Santa-san ga Futari Ita;Fantasy, Music;OVA;1;660;57
18829;Hello Kitty no Shiawase no Aoi Hotaru;Kids;OVA;1;600;100
18825;Hello Kitty no Shiawase no Tulip;Kids;Special;1;614;109
17951;Hello Kitty no Shirayuki-hime;Fantasy, Kids;OVA;1;631;152
30263;Hello Kitty no Shirayuki-hime (OVA);Fantasy, Kids;OVA;1;627;99
22459;Hello Kitty no Shoukoujo;Fantasy, Kids;OVA;1;647;94
9770;Hello Kitty no Stump Village;Fantasy, Kids;TV;26;567;210
18029;Hello Kitty no Suteki na Kyoudai;Fantasy, Kids;OVA;1;694;123
22477;Hello Kitty no Tomatta Big Ben;Fantasy, Kids;OVA;1;667;102
22445;Hello Kitty no Yappari Mama ga Suki;Fantasy, Kids;OVA;1;664;96
22485;Hello Kitty no Yuki no Joou;Fantasy, Kids;OVA;1;618;113
22461;Hello Kitty no Yume Dorobou;Fantasy, Kids;OVA;1;605;99
22495;Hello Kitty no Yume no Oshiro no Ouji-sama;Fantasy, Kids;OVA;1;621;90
18033;Hello Kitty no Yuubinya-san Arigatou;Fantasy, Kids;OVA;1;623;109
25871;Hello Kitty to Issho;Comedy, Kids, Slice of Life;OVA;16;604;100
30064;Hello Kitty to Miyou: Aesop Monogatari;Fantasy, Kids;OVA;4;525;65
18827;Hello Kitty: Mahou no Mori no Ohimesama;Fantasy, Kids, Magic;Movie;1;636;141
11521;Hello Kitty: Ringo no Mori no Fantasy;Comedy, Fantasy, Kids;TV;13;584;201
22439;Hello Kitty: Ringo no Mori no Mystery;Comedy, Kids, Mystery;TV;13;594;110
22441;Hello Kitty: Ringo no Mori to Parallel Town;Comedy, Fantasy, Kids;TV;27;638;115
31585;Henkei Sakuhin Dai 2-ban;Dementia;Movie;1;269;92
29181;Henna Ie!;Kids, Music;Music;1;333;80
4417;Hennako-chan;Comedy;ONA;6;604;129
28353;Henteko na Volunteer;Drama, Slice of Life;OVA;1;833;44
16552;Heong-geuli Beseuteu 5;Sports;Movie;1;450;81
30512;Hero Company;Comedy, Seinen;OVA;2;521;519
11203;Hero Hero-kun;Adventure, Comedy, Game, Kids;TV;104;633;101
18273;Heungnyongwanggwa Bihodongja;Action, Adventure, Martial Arts, Shounen;Movie;1;380;98
15479;Hey Yo Yorang;Adventure, Comedy, Fantasy, Kids, Magic;TV;26;632;144
28563;Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin;Drama, Kids;OVA;1;840;49
23659;Hi no Tori: Hagoromo-hen;Drama;Movie;1;642;139
23675;Hi no Tori: Kizuna-hen;Fantasy, Kids;Special;1;756;138
32645;Hi no Tori: Reimei-hen;Adventure, Drama, Fantasy, Historical;Movie;1;744;68
26111;Hibike! Wadaiko;Drama, Kids;OVA;1;678;307
26099;Hidamari no Ie;Drama, Kids;OVA;1;700;65
2694;Hidamari no Ki;Drama, Historical;TV;25;627;608
8967;"Hidari no O&#039;Clock!!";Drama;OVA;2;659;124
34222;Higanjima X;Fantasy, Horror, Seinen, Vampire;ONA;12;514;160
24089;High School Jingi;Action, Comedy, Seinen;OVA;1;500;84
9882;High School Mystery: Gakuen Nanafushigi;Horror, Mystery;TV;41;714;344
32943;Hikari: Kariya wo Tsunagu Monogatari;Sports;Special;1;552;171
33217;Hikaru Genji: Paradise Ginga;Music, Space;Music;1;440;74
33215;Hikaru Genji: Taiyou ga Ippai;Adventure, Music;Music;1;373;59
33580;Hikaru no Gen-chan;Historical, Kids, Music;Music;1;458;38
31235;Hikawa Maru Monogatari;Drama, Historical;Movie;1;730;259
22327;Himalaya no Hikari no Oukoku;Adventure, Fantasy;OVA;1;663;71
26217;Himawari no You ni;Drama, Kids;OVA;1;700;81
7175;Himitsukessha Taka no Tsume Countdown;Comedy, Parody, Super Power;TV;12;617;179
30470;Himitsukessha Taka no Tsume DO;Comedy, Parody, Super Power;TV;Unknown;620;96
22821;Himitsukessha Taka no Tsume EX;Comedy, Parody, Super Power;TV;38;670;105
13207;Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun;Comedy, Historical, Parody;TV;9;537;126
32892;Himitsukessha Taka no Tsume GT;Comedy, Parody, Super Power;ONA;Unknown;514;80
18241;Himitsukessha Taka no Tsume MAX;Comedy, Parody, Super Power;TV;38;700;112
13431;Himitsukessha Taka no Tsume NEO;Comedy, Parody, Super Power;TV;38;662;151
8355;Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu;Comedy, Parody, Super Power;Movie;1;547;118
8356;Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha;Comedy, Parody, Super Power;Movie;1;506;114
8357;Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni;Comedy, Parody, Super Power;Movie;1;527;122
30753;Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko;Comedy, Parody;OVA;1;640;54
13499;Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo;Adventure, Comedy, Parody, Space;Special;1;433;82
13433;himitsukesshatakanotsume.jp;Comedy, Parody, Super Power;ONA;78;610;101
30752;himitsukesshatakanotsume.jp Specials;Comedy, Parody;Special;2;600;47
17405;Hino Hideshi Toukaidou Yotsuya Kaidan;Horror;OVA;1;617;213
22985;Hipira-kun Special;Comedy, Fantasy, Kids, Supernatural, Vampire;Special;1;478;178
23303;Hiroshima e no Tabi;Drama, Historical, Slice of Life;OVA;1;575;64
7967;Hiroshima ni Ichiban Densha ga Hashitta;Drama, Historical;Movie;1;707;282
26009;His Lipstick;Comedy, Kids;ONA;1;531;60
23125;"Histoire d&#039;Etty";Kids, Slice of Life;Movie;1;650;68
32665;Historical;Adventure, Historical;ONA;Unknown;558;202
30072;Hito no Kita Tooku Nagai Michi;Historical;Movie;1;492;78
34115;Hitori de Nayamanaide Issho ni Kangaeyou;Drama;Movie;1;422;29
27375;Hitoribotchi;Drama;Movie;1;600;60
26323;Hitotsu no Hana;Drama, Historical, Kids;OVA;1;650;49
21549;Hitotsuboshi-ke no Ultra Baasan;Comedy, Slice of Life;TV;13;488;85
10509;Hoero! Bun Bun (Movie);Kids;Movie;1;628;120
32636;Hokori Inu no Hanashi;;ONA;1;436;51
16828;Hokseong Robot Sseondeo A;Action, Mecha, Shounen;Movie;1;350;83
5207;Hokuro Kyoudai Full Throttle!!!!;Comedy;ONA;7;397;127
31511;Holiday;;Movie;1;656;37
29587;Home My Home;Kids;Movie;1;413;106
30134;Hong Gil Dong 2084;Action, Adventure;Movie;1;500;55
16556;Hong Kil-dong;Adventure, Fantasy, Historical;Movie;1;508;81
30058;Hong Ling Jin Xia;Action, School;ONA;1;585;106
6150;Hong Xing Xiao Yong Shi;Historical, Kids, Slice of Life;Movie;1;613;145
28263;Honto ni Atta Gakkou Kaidan;Kids, Mystery, School, Supernatural;OVA;1;614;82
18309;Hopiwa Chadolbawi;Action, Adventure, Historical, Shounen;Movie;1;485;76
30161;Horoscope: Anata no Seiza;Music;Music;1;429;50
5927;Hoshi Neko Fullhouse;Comedy, Romance, Sci-Fi;OVA;4;618;178
11213;Hoshi no Ko Poron;Sci-Fi;TV;260;676;117
23909;Hoshi no Yuuenchi;Adventure, Kids, Sci-Fi;OVA;1;517;73
8191;Hoshi Shinichi Short Short;Comedy, Sci-Fi;TV;26;607;160
8192;Hoshi Shinichi Short Short Special;Comedy, Sci-Fi;Special;1;600;106
29451;Hoshi Uranai Kirakira;Kids, Music;Music;1;425;91
19073;Hoshigari Hime no Bouken;Fantasy, Kids;OVA;1;564;60
18747;Hotaru Kagayaku;Drama, Kids;OVA;1;590;70
30981;Hotaru no Mau Machi de;Drama, Kids;OVA;1;617;43
33396;Hua Jiang Hu Zhi Bu Liang Ren;Adventure, Drama, Historical, Martial Arts, Romance;ONA;54;800;59
33305;Hua Jianghu Zhi Ling Zhu;Action, Drama, Fantasy, Historical, Martial Arts;ONA;41;757;171
30268;Huang Feihong Yong Chuang Tianxia;Action, Martial Arts, Shounen;Movie;1;517;39
19957;Huckleberry no Bouken (Movie);Adventure, Drama, Historical;Movie;1;593;111
3414;Hula Kappa;Comedy;TV;78;609;168
9950;Hulu Xiongdi;Action, Super Power;TV;13;740;170
32831;Hungry to Win;Action, Sports;ONA;1;443;97
16776;Hurdle;Drama;Movie;1;514;109
19681;Hustle Punch;Comedy, Fantasy, Kids;TV;26;663;157
16824;Hwang-geum-ui Pal;Shounen, Sports;Movie;1;417;68
16808;Hwanggeum Cheolin;Action, Adventure, Demons, Kids, Super Power;Movie;1;481;89
16560;Hwanggeum Nalgae 1.2.3.;Action, Mecha, Sci-Fi;Movie;1;452;99
25091;Hyakubanme no Saru;Historical, Kids;Movie;1;683;57
19071;Hyakumannen Attara, Dousuru?;Kids;OVA;1;500;61
10238;Hybrid Deka;Comedy;Movie;1;500;94
22887;Hyokkori Hyoutan Shima;Adventure, Kids;Movie;1;640;59
9781;Hyouga Senshi Gaislugger;Action, Mecha, Sci-Fi;TV;20;637;155
29671;Hyoutan;Psychological;Movie;1;474;88
16007;Hyoutan Suzume;Fantasy;Movie;1;500;136
9902;Hyper ERT;Kids;TV;20;600;73
31509;Ichi-gan Kuni;;Movie;1;717;36
28485;Ichiban Chikaku ni;Drama, Slice of Life;OVA;1;600;45
6060;Ichigatsu ni wa Christmas;Romance;OVA;1;593;247
9518;Ichigo Ichie: Kimi no Kotoba;Comedy;TV;13;690;274
3164;Ichigo Ichie: Koibana Tomobana;Comedy;TV;13;710;260
26309;Ichimai no Etegami;Drama, Kids;OVA;1;500;56
27853;Ichinen Ikkumi;Kids, School;OVA;1;633;45
31135;Idea ga Tsukamaranai.;Dementia;Movie;1;400;57
32254;Ijigen Gattai Mojibakeru Z;Game, Kids;ONA;1;535;59
30938;Ijime Juuyon-sai no Message;Drama;OVA;1;550;38
28483;Ijime wa Zettai Warui!;Drama, School, Slice of Life;OVA;1;767;46
26329;Ijimekko Ookami to Nana-chan;Drama, Kids;OVA;1;800;66
20079;Ijiwaru Baasan;Comedy, Slice of Life;TV;39;733;87
20081;Ijiwaru Baasan (1996);Comedy, Slice of Life;TV;46;575;75
29651;Ikedaya Soudou;Drama, Historical, Samurai;Movie;1;385;81
21053;Ikemen Kyuugo-tai Nurse Angels;Comedy;TV;10;544;95
19965;Ikinari Dagon;Adventure, Fantasy;TV;12;563;72
28487;Ikite Iru;;OVA;1;575;42
29814;Ikiteirutte Subarashii!;Kids;Movie;1;442;78
26227;Ikitemasu, 15-sai.;Drama, Kids;OVA;1;633;53
19947;Ikkyuu-san (1978);Action, School, Sports;TV;26;723;167
21467;Ikkyuu-san to Yancha Hime;Comedy, Historical, Kids;Movie;1;631;89
21475;Ikkyuu-san: Haru Da! Yancha Hime;Comedy, Historical, Kids;Movie;1;686;73
23575;Ikkyuu-san: Ooabare Yancha-hime;Comedy, Historical, Kids;Special;1;590;71
3973;Ikuze! Gen-san;Comedy;ONA;24;624;125
34179;Ima no Watashi ni Dekiru Koto...;Sci-Fi;ONA;2;540;234
24577;Imokawa Mukuzo: Chuugaeri no Maki;Comedy;Movie;1;617;79
29926;Inaka Nezumi to Machi Nezumi;Kids;Movie;1;428;89
8786;Inakappe Taishou;Comedy, Sports;TV;104;680;184
26299;Inamuranohi;Drama, Historical, Kids;OVA;1;800;47
34502;Inazma Delivery;Action, Comedy, Sci-Fi;TV;10;;32
28235;Indie Anibox: Selma Danbaekjil Coffee;Comedy, Drama, Romance, Samurai, Sci-Fi;Movie;1;722;109
32227;Inemuri Buu-chan;Kids;Movie;1;411;53
16259;Inferious Wakusei Senshi Gaiden Condition Green;Action, Sci-Fi;OVA;6;608;116
26241;Inochi Kagayaku Akari;Drama, Kids;OVA;1;571;48
26297;Inori no Te;Drama, Historical, Kids;OVA;1;700;46
14211;Instant History;Historical;TV;312;668;155
24051;Interior;Adventure, Comedy;ONA;1;506;94
29709;Introspection;Dementia;Movie;1;529;58
24501;Inui-san!;Comedy, Shoujo;OVA;Unknown;520;106
10847;Inumarudashi;Comedy;TV;4;547;332
25109;Inuyama Kamiko no Kireigoto ja Owaranai!;Slice of Life;ONA;2;480;107
6384;Ippon Bouchou Mantarou;Action, Seinen;OVA;2;620;114
33387;Ippou Nippon Mukashibanashi;Comedy, Fantasy;ONA;12;422;63
11421;Iruka to Shounen;Adventure, Kids;TV;13;504;118
25305;Isewan Taifuu Monogatari;Drama, Historical;Movie;1;740;99
19583;Ishii Hisaichi no Dai Seikai;Comedy, Parody;OVA;1;513;56
28021;Ishii Hisaichi no Nanda Kanda Gekijou;Comedy, Martial Arts, Sci-Fi, Space;OVA;2;800;62
25473;Ishinomori Shoutarou no Rekishi Adventure;Historical, Samurai;OVA;5;586;60
32845;Ishitsubutsu Toriatsukaijo;Drama, Music;Music;1;511;72
28427;Isobe Isobee Monogatari: Ukiyo wa Tsurai yo;Comedy, Historical;ONA;Unknown;558;115
31903;Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015);Comedy, Historical, Shounen;ONA;Unknown;600;197
10760;Issunboushi;Drama;Movie;1;600;120
23183;Itazura Post;Comedy;Movie;1;700;77
20025;Itazura Tenshi Chippo-chan;Comedy, Kids;TV;240;733;82
9496;Itoshi no Betty Mamonogatari;Fantasy, Romance, Seinen;Movie;1;539;134
32107;Itoshi no Muco OVA;Comedy, Slice of Life;OVA;1;584;154
23353;Itsuka no Main: Kaminari Shounen - Tenta Sanjou!;Action, Drama, Seinen;OVA;1;673;100
34121;Itsumo Kokoro ni Ho;Music, Slice of Life;ONA;1;486;63
28071;Itsumo Kokoro ni Taiyou wo!;Comedy, Ecchi;TV;16;575;96
26119;Iwata Kunchi no Obaachan;Drama, Historical, Kids;OVA;1;633;52
27561;J League wo 100-bai Tanoshiku Miru Houhou!!;Comedy, Parody, Sports;Movie;1;417;60
30954;Jakusansei Million Arthur;Comedy, Fantasy;ONA;Unknown;661;372
33779;Jakusansei Million Arthur Specials;Comedy, Fantasy;Special;3;589;130
29367;Jam the Housnail;Adventure, Kids;TV;15;700;49
18323;Jangdokdae;Drama, Historical;Movie;1;436;60
10247;Jankenman: Kaijuu Dai Kessen;Comedy, Kids;OVA;1;631;80
32252;Japonese;Comedy;Movie;1;667;35
3947;Jarinko Chie (TV);Comedy, Drama, Slice of Life;TV;64;711;323
24041;Jarujio Animal;Adventure, Comedy, Parody;TV;10;833;57
29928;Jataka Monogatari: Kiniro no Shika;Kids;Movie;1;452;79
16399;Jeonja Ingan 337;Action, Sci-Fi, Super Power;Movie;1;454;83
29207;Jeremy no Ki;Drama, Fantasy, Kids;OVA;1;613;45
32707;Jewelpet: Attack Chance!?;Comedy, Fantasy, Magic, Shoujo;ONA;Unknown;589;234
23869;Ji no Nai Hagaki;Slice of Life;OVA;1;600;56
29623;Jiaoao de Jiangjun;Drama;Movie;1;564;107
30764;Jibun no Mune ni te wo Atete;Drama, Kids;OVA;1;488;47
30970;Jidou Bungaku Library;Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural;OVA;6;850;49
28489;Jigoku Koushien;Comedy, Horror, Shounen, Sports;OVA;1;514;69
26331;Jigoku no Soubee;Comedy, Demons, Drama, Kids;OVA;1;733;53
32800;Jijii: Owari no Hajimari;Music;Music;1;428;66
29645;Jikan;Dementia;Movie;1;377;98
33886;Jikkyou Chuukei;Dementia, Music;Music;1;431;52
6701;Jim Button;Adventure, Fantasy, Kids, Magic;TV;26;610;169
30761;Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni;Fantasy, Kids;OVA;1;492;44
10741;Jingi;Adventure, Drama, Police;OVA;2;586;124
33267;Jinxiu Shenzhou Zhi Qi You Ji;Adventure, Fantasy;TV;Unknown;467;106
17291;Jinzou Konchuu Kabutoborg VxV;Action, Comedy, Fantasy, Game, Shounen;TV;52;694;188
33144;Jiok;Drama, Fantasy, Horror;Movie;1;622;121
28565;Jishin da!! Mii-chan no Bousai Kunren;Drama, Kids;OVA;1;750;43
28549;Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren;Drama, Kids;OVA;1;633;48
32777;Jitensha-hen;Music;Music;1;353;67
28145;Johnny Cypher;Action, Adventure, Sci-Fi;TV;130;686;74
30157;Joki Joki Tailor;Kids, Music;Music;1;406;72
20835;Joshikousei Nobunaga-chan!!;Comedy, Ecchi, School;ONA;10;596;473
30392;Joukyou Monogatari;Slice of Life;Movie;1;540;110
29752;JU Chuuko Jidousha Hanbaishi x Peeping Life;Comedy, Slice of Life;ONA;2;359;123
11857;Judo Sanka;Shounen, Sports;TV;27;668;128
19063;Judo-bu Monogatari;School, Sports;OVA;2;588;82
32092;Juicy Jungle;Music, Sci-Fi;Music;1;356;63
10889;Jungle Kurobee;Comedy;TV;31;680;127
18533;Jungle Taitei Leo: Hon-o-ji;Adventure, Drama;Movie;1;677;190
17473;Jungle Wars;Adventure, Kids;OVA;1;545;70
19627;Junkers Come Here: Memories of You;Drama, Slice of Life;OVA;1;573;162
9525;Junod;Drama, Historical;Special;1;697;235
11767;Justeen;Action, Mecha, Sci-Fi;OVA;1;536;508
29409;Juu-nin no Chiisa na Indian;Kids;Movie;1;350;103
21021;Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken;Adventure, Fantasy, Kids, Sci-Fi;Movie;1;567;134
6072;Juuippiki no Neko to Ahoudori;Adventure, Fantasy, Kids;Movie;1;570;286
27845;Juupiki no Kaeru;Kids;OVA;2;625;49
31016;Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi;Drama, Historical, Kids;OVA;1;633;39
25057;Kaba Enchou no Doubutsuen Nikki;Comedy, Drama, Kids;Special;1;567;50
9606;Kaba no Potomasu;Kids;Movie;1;613;68
33867;Kabi Usagi;Comedy;ONA;Unknown;640;47
33870;Kabi Usagi: Game Center;Comedy;ONA;1;417;39
33869;Kabi Usagi: Hikouki;Comedy;ONA;1;392;38
33868;Kabi Usagi: Kaichuu;Comedy;ONA;1;417;36
32473;Kabocha no Oji-san;Kids, Music;Music;1;475;38
29748;Kabushiki Kaisha Zoo;Comedy, Kids;TV;12;633;46
33695;Kabushikigaisha Aokishouji;Comedy;Special;2;341;61
30921;Kacchikenee!;Supernatural;Movie;1;628;855
10757;Kachikachi Yama;Drama;Movie;1;533;148
33134;Kachikachi Yama (1939);Fantasy;Movie;1;700;35
33135;Kachikachi Yama (1940);Fantasy;Movie;1;650;45
33136;Kachikachi Yama (1958);Fantasy;Movie;1;567;33
30457;Kachikachi Yama no Shouboutai;Comedy;Movie;1;619;101
33133;Kachikachi Yama: Umi Yama-hen;Fantasy;Movie;1;550;56
29746;Kaden Manzai John TV Show!;Comedy;TV;25;567;42
31599;Kaette Kite yoo Toyama kara;Comedy;ONA;Unknown;417;51
10965;Kagaku Bouken-tai Tansar 5;Adventure, Mystery, Sci-Fi, Supernatural;TV;34;673;98
29870;Kagami;Romance;Movie;1;449;119
18475;Kagayake! Yuujou no V Sign;Sports;OVA;1;567;79
29677;Kage;Drama, Historical;Movie;1;422;109
7856;Kage no Kodomo;Dementia;Movie;1;676;174
29529;Kagee Aesop Monogatari;Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural;TV;26;717;85
10236;Kagee Grimm Douwa;Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural;TV;52;594;129
29527;Kagee Mukashibanashi;Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural;TV;65;750;87
33219;"Kagerou Daze: In a Day&#039;s";Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural;Movie;1;729;7178
19497;Kagerouka-kun;Fantasy, Kids;OVA;1;519;84
23569;Kagirinaki Rakuen;Slice of Life;Movie;1;725;86
33607;Kahei no Umi;Historical;Movie;1;933;44
29381;Kai Douryoku;Dementia, Sci-Fi;Movie;1;683;52
29383;Kai Douryoku Real;Dementia, Sci-Fi;Movie;1;550;54
22975;Kaibutsu-kun: Demon no Ken;Comedy, Horror, Kids, Shounen;Movie;1;588;93
22977;Kaibutsu-kun: Kaibutsu Land e no Shoutai;Comedy, Horror, Kids, Shounen;Movie;1;622;83
30777;Kaijuu Sakaba Kanpai!;Comedy, Supernatural;TV;13;490;262
32197;Kaijuu Sakaba Kanpai! Specials;Comedy;Special;13;460;48
19087;Kaiketsu Tamagon;Adventure, Comedy, Kids;TV;195;565;101
15067;Kaiketsu Zorori Da-Da-Da-Daibouken!;Adventure, Comedy;Movie;1;581;167
30313;Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi;Adventure, Comedy;Movie;1;500;102
19587;Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago;Adventure, Comedy, Kids;Movie;1;673;107
5581;Kaitei Daisensou: Ai no 20,000 Miles;Action, Adventure;Special;1;603;141
8899;Kaitei Shounen Marine;Action, Adventure, Kids, Sci-Fi;TV;65;649;213
21551;Kaitei Toshi no Dekiru made;Sci-Fi;Movie;1;800;64
28111;Kaitou Gary no Nihonjin Kouryakuhou!;Drama;OVA;1;554;62
19053;Kaitou Jigoma Ongaku-hen;Music;Movie;1;475;88
17403;Kaitou Lupin: 813 no Nazo;Mystery;Special;1;673;301
19987;Kaitou Pride;Adventure, Comedy, Kids;TV;105;675;71
19505;Kaizoku Ouji;Adventure, Shounen;TV;31;700;98
29481;Kakinoki Mokkii;Fantasy, Kids;Special;1;433;61
30704;Kakko Kawaii Sengen! Specials;Comedy;Special;14;513;106
23613;Kakkun Cafe;Comedy, Parody, Slice of Life;Movie;1;586;54
34006;Kakuchou Shoujo-Kei Trinary;Mecha;ONA;Unknown;750;401
31015;Kakusensou;Drama, Historical, Kids;OVA;1;850;34
30245;"Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou";Drama;Special;1;500;92
29985;Kamen no Marionette-tachi;Dementia;Movie;1;675;61
13769;Kamen no Ninja Akakage;Action, Fantasy;TV;23;689;202
34292;Kamigami no Ki;;TV;Unknown;433;76
19993;Kaminari Boy Pikkaribee?;Adventure, Comedy, Kids;TV;54;620;64
13817;Kamiusagi Rope;Comedy, Slice of Life;Movie;14;600;137
30154;Kamiusagi Rope (ONA);Comedy, Slice of Life;ONA;Unknown;600;49
13819;Kamiusagi Rope 2;Comedy, Slice of Life;Movie;12;541;100
30149;Kamiusagi Rope 2 Specials;Comedy, Slice of Life;Special;4;367;63
30150;Kamiusagi Rope 3;Comedy, Slice of Life;Movie;12;467;104
13831;Kamiusagi Rope 3 (ONA);Comedy, Slice of Life;ONA;3;576;94
